Cell ID,Afterhyperpolarization (mV),Age (postnatal days),CTKE T type,CTKE T type confidence,CTKE T type top-3 (Top three mapping M1 cell types from CTKE with bootstrap-based confidence of mapping to each type),Cre (+ or -),ISI adaptation index,Inferred layer,Max number of APs,Membrane time constant (ms),Mouse genotype,RNA family (subclass),Sex,Spike frequency adaptation,Targeted layer,Upstroke-to-downstroke ratio,VISp Viewer T type,VISp Viewer T type top-3 (Top three mapping VISp/ALM cell types from Tasic et al 2018 and used in the VISp Viewer with bootstrap-based confidence of mapping to each type),VISp_T_1,VISp_T_2,VISp_T_3,CTKE_T_1,CTKE_T_2,CTKE_T_3,VISp_MET_1,VISp_MET_2,VISp_MET_3
20190506_sample_3,9.0520903468132,162,Vip Mybpc1_2,0.99,Vip Mybpc1_2 (98.6%),VIP+,1.3483606557377,L2/3,25,20.1339709480299,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.5625,L2/3,1.62518034827892,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4 (100.0%),Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190506_sample_4,7.07865133881568,162,L6 CT Pou3f2,0.57,"L6 CT Pou3f2 (56.9%), L6 CT Cpa6 (16.7%), L6 CT Kit_1 (6.7%)",VIP-,1.60110041265474,L6,12,11.0125772398996,Vip-IRES-Cre/wt; Ai9/wt,CT,M,1.0,L6,2.13614636510595,L6 CT VISp Krt80 Sla,"L6 CT VISp Krt80 Sla (33.0%), L6 CT ALM Cpa6 (31.0%), L6 CT VISp Nxph2 Wls (13.0%)",L6CT,L6CT_CT,L6CT_CT_VISp,L6CT,L6CT_CT,L6CT_CT_Pou3f2,unk,unk,unk
20190506_sample_5,4.73504513502121,162,Vip Sncg,0.99,Vip Sncg (98.6%),VIP+,2.36040609137055,L2/3,27,14.4336681273212,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.625,L2/3,1.66231613147581,Vip Col15a1 Pde1a,Vip Col15a1 Pde1a (100.0%),Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,Vip,Vip_Sncg,Vip_Sncg,unk,unk,unk
20190506_sample_6,6.27422705292701,162,L6 CT Cpa6,0.91,"L6 CT Cpa6 (91.1%), L6b Col6a1 (8.1%)",VIP-,1.6784140969163,L6,17,10.6762825253147,Vip-IRES-Cre/wt; Ai9/wt,CT,M,0.7,L6,2.35779079331884,L6 CT ALM Cpa6,"L6 CT ALM Cpa6 (58.0%), L6 CT VISp Krt80 Sla (28.0%), L6 CT VISp Ctxn3 Sla (14.0%)",L6CT,L6CT_CT,L6CT_CT_ALM,L6CT,L6CT_CT,L6CT_CT_Cpa6,unk,unk,unk
20190506_sample_7,1.62896513938903,162,Vip Mybpc1_2,0.46,"Vip Mybpc1_2 (46.1%), Vip Mybpc1_3 (31.4%), Vip Mybpc1_1 (22.0%)",VIP+,1.04415584415584,L2/3,53,10.0670050727179,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.733333333333333,L2/3,1.19560656457912,Vip Lect1 Oxtr,"Vip Lect1 Oxtr (85.0%), Vip Crispld2 Kcne4 (12.0%)",Vip,Vip_Lect1,Vip_Lect1_Oxtr,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190507_sample_2,10.0038684904575,116,Vip Mybpc1_3,0.58,"Vip Mybpc1_3 (58.0%), Vip Mybpc1_1 (24.3%), Vip Mybpc1_2 (17.7%)",VIP+,0.924403183023873,L2/3,29,15.5340073490939,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.705882352941176,L2/3,1.75795492778092,Vip Lect1 Oxtr,"Vip Lect1 Oxtr (73.0%), Vip Crispld2 Kcne4 (15.0%), Vip Lmo1 Myl1 (12.0%)",Vip,Vip_Lect1,Vip_Lect1_Oxtr,Vip,Vip_Mybpc1_3,Vip_Mybpc1_3,unk,unk,unk
20190507_sample_3,3.41148674488067,116,L6 CT Cpa6,0.87,"L6 CT Cpa6 (87.3%), L6b Col6a1 (12.7%)",VIP-,1.68775235531628,L6,22,11.5541298602479,Vip-IRES-Cre/wt; Ai9/wt,CT,M,0.692307692307692,L6,1.96493077083042,L6 CT ALM Cpa6,L6 CT ALM Cpa6 (98.0%),L6CT,L6CT_CT,L6CT_CT_ALM,L6CT,L6CT_CT,L6CT_CT_Cpa6,unk,unk,unk
20190507_sample_4,2.42810323834419,116,Vip Sncg,0.84,"Vip Sncg (84.0%), Vip Mybpc1_2 (16.0%)",VIP+,1.52427184466019,L2/3,14,18.7600874234928,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.555555555555555,L2/3,2.61359318884524,Vip Col15a1 Pde1a,"Vip Col15a1 Pde1a (93.0%), Vip Crispld2 Htr2c (6.0%)",Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,Vip,Vip_Sncg,Vip_Sncg,unk,unk,unk
20190507_sample_5,8.02807137370109,116,Vip Mybpc1_2,0.94,"Vip Mybpc1_2 (93.9%), Vip Sncg (6.1%)",VIP+,1.44444444444444,L2/3,24,12.0818426798121,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.5,L2/3,2.02706825154549,Vip Crispld2 Htr2c,Vip Crispld2 Htr2c (100.0%),Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190507_sample_6,8.80539789795875,116,Vip Mybpc1_2,0.99,Vip Mybpc1_2 (99.4%),VIP+,1.45991561181434,L2/3,10,14.4396790516309,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.428571428571428,L2/3,1.65055044286774,Vip Crispld2 Kcne4,"Vip Crispld2 Kcne4 (92.0%), Vip Crispld2 Htr2c (8.0%)",Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190508_sample_1,11.5335099399089,133,Lamp5 Pax6,0.98,Lamp5 Pax6 (98.3%),SST-,1.6438188494492,L1,23,17.940820891531,Sst-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.466666666666666,L1,2.27981943333887,Lamp5 Krt73,Lamp5 Krt73 (96.0%),Lamp5,Lamp5_Krt73,Lamp5_Krt73,Lamp5,Lamp5_Pax6,Lamp5_Pax6,unk,unk,unk
20190508_sample_2,9.43217054009437,133,Sst Etv1,0.54,"Sst Etv1 (54.1%), Sst Myh8_1 (26.1%), Sst Crhr2_2 (6.6%)",SST+,0.98407960199005,L5,28,14.1451462907301,Sst-IRES-Cre/wt; Ai9/wt,Sst,M,0.647058823529411,L5,2.03534130069408,Sst Nr2f2 Necab1,"Sst Nr2f2 Necab1 (59.0%), Sst Myh8 Etv1  (28.0%), Sst Tac1 Htr1d (10.0%)",Sst,Sst_Nr2f2,Sst_Nr2f2_Necab1,Sst,Sst_Etv1,Sst_Etv1,unk,unk,unk
20190508_sample_3,21.055057644844,133,Lamp5 Slc35d3,0.79,"Lamp5 Slc35d3 (79.0%), Lamp5 Pdlim5_2 (14.9%), Lamp5 Pax6 (4.9%)",SST-,1.20585625554569,L1,25,7.9180536533551,Sst-IRES-Cre/wt; Ai9/wt,Lamp5,M,1.0,L1,2.80215528073373,Lamp5 Lsp1,"Lamp5 Lsp1 (75.0%), Lamp5 Krt73 (24.0%)",Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,Lamp5,Lamp5_Slc35d3,Lamp5_Slc35d3,unk,unk,unk
20190508_sample_4,11.3174505531787,133,Sst Penk,0.97,Sst Penk (97.3%),SST+,1.56787564766839,L6,16,12.6215789681267,Sst-IRES-Cre/wt; Ai9/wt,Sst,M,0.6,L6,1.6957890811782,Sst Myh8 Fibin,Sst Myh8 Fibin (100.0%),Sst,Sst_Myh8,Sst_Myh8_Fibin,Sst,Sst_Penk,Sst_Penk,unk,unk,unk
20190508_sample_6,18.6740942299366,133,Pvalb Egfem1,0.64,"Pvalb Egfem1 (63.7%), Pvalb Kank4 (19.0%), Pvalb Calb1_1 (15.7%)",SST+,1.32112676056338,L6,74,8.60351074896044,Sst-IRES-Cre/wt; Ai9/wt,Pvalb,M,0.825,L6,1.22150395346264,Pvalb Akr1c18 Ntf3,Pvalb Akr1c18 Ntf3 (98.0%),Pvalb,Pvalb_Akr1c18,Pvalb_Akr1c18_Ntf3,Pvalb,Pvalb_Egfem1,Pvalb_Egfem1,unk,unk,unk
20190508_sample_7,13.084378093481,133,Sst Th_3,0.86,"Sst Th_3 (86.3%), Sst Th_1 (9.4%)",SST+,1.44857142857143,L6,31,15.9020691959024,Sst-IRES-Cre/wt; Ai9/wt,Sst,M,0.823529411764705,L6,2.01048012994361,Sst Nts,Sst Nts (100.0%),Sst,Sst_Nts,Sst_Nts,Sst,Sst_Th_3,Sst_Th_3,unk,unk,unk
20190509_sample_2,1.53897330164909,74,Vip Sncg,0.9,"Vip Sncg (90.4%), Sncg Npy2r (5.4%)",VIP+,2.21951219512195,L2/3,16,24.1094932413208,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.363636363636363,L2/3,3.28690240248753,Vip Col15a1 Pde1a,"Vip Col15a1 Pde1a (84.0%), Sncg Vip Itih5 (10.0%), Sncg Vip Nptx2 (6.0%)",Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,Vip,Vip_Sncg,Vip_Sncg,unk,unk,unk
20190509_sample_3,9.70334932208061,74,Lamp5 Slc35d3,0.34,"Lamp5 Slc35d3 (34.3%), Lamp5 Pdlim5_2 (26.6%), Lamp5 Egln3_3 (8.4%)",VIP-,1.33744855967078,L1,28,8.33611885749528,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.727272727272727,L1,2.10497391380954,Lamp5 Lsp1,"Lamp5 Lsp1 (74.0%), Lamp5 Plch2 Dock5 (14.0%), Lamp5 Lhx6 (9.0%)",Lamp5,Lamp5_Lsp1,Lamp5_Lsp1,Lamp5,Lamp5_Slc35d3,Lamp5_Slc35d3,unk,unk,unk
20190509_sample_4,12.3268403112888,74,Vip C1ql1,0.3,"Vip C1ql1 (30.1%), Vip Gpc3 (28.1%), Vip Mybpc1_2 (17.6%)",VIP+,1.24198250728863,L5,25,7.69374578691349,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.785714285714285,L2/3,2.23687978466822,Vip Igfbp4 Mab21l1,"Vip Igfbp4 Mab21l1 (43.0%), Vip Pygm C1ql1 (34.0%), Vip Arhgap36 Hmcn1 (23.0%)",Vip,Vip_Igfbp4,Vip_Igfbp4_Mab21l1,Vip,Vip_C1ql1,Vip_C1ql1,unk,unk,unk
20190509_sample_5,11.3571733236312,74,Lamp5 Egln3_2,0.34,"Lamp5 Egln3_2 (33.9%), Lamp5 Egln3_3 (15.9%), Lamp5 Slc35d3 (15.7%)",VIP-,1.60368663594469,L1,24,9.06124857758861,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.846153846153846,L1,2.20044706037487,Lamp5 Ntn1 Npy2r,"Lamp5 Ntn1 Npy2r (83.0%), Lamp5 Plch2 Dock5 (10.0%), Lamp5 Lsp1 (7.0%)",Lamp5,Lamp5_Ntn1,Lamp5_Ntn1_Npy2r,Lamp5,Lamp5_Egln3_2,Lamp5_Egln3_2,unk,unk,unk
20190509_sample_9,2.88635119795799,74,Vip Chat_1,0.32,"Vip Chat_1 (31.9%), Vip Mybpc1_1 (23.3%), Vip Chat_2 (10.0%)",VIP+,5.02499999999999,L5,28,10.8482247516469,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.588235294117647,L5,2.68443398256583,Vip Ptprt Pkp2,"Vip Ptprt Pkp2 (91.0%), Vip Rspo4 Rxfp1 Chat (9.0%)",Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,Vip,Vip_Chat_1,Vip_Chat_1,unk,unk,unk
20190513_sample_1,3.11013311147689,78,Lamp5 Egln3_1,0.91,"Lamp5 Egln3_1 (90.9%), Lamp5 Pax6 (5.9%)",VIP-,1.45859872611465,L2/3,25,13.8038032407834,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.5,L1,1.67351618901759,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6 (99.0%),Lamp5,Lamp5_Fam19a1,Lamp5_Fam19a1_Pax6,Lamp5,Lamp5_Egln3_1,Lamp5_Egln3_1,unk,unk,unk
20190513_sample_2,8.80748406052589,78,Vip Chat_1,0.77,"Vip Chat_1 (77.3%), Vip Gpc3 (8.7%), Vip Chat_2 (8.4%)",VIP+,2.45049504950494,L2/3,9,8.74609470019811,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.285714285714285,L2/3,3.00534014544793,Vip Ptprt Pkp2,Vip Ptprt Pkp2 (100.0%),Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,Vip,Vip_Chat_1,Vip_Chat_1,unk,unk,unk
20190513_sample_3,2.86557897925376,78,Vip Mybpc1_2,1.0,Vip Mybpc1_2 (99.6%),VIP+,1.63888888888888,L2/3,50,5.43073530677097,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.724137931034482,L2/3,1.27258342925899,Vip Crispld2 Htr2c,Vip Crispld2 Htr2c (100.0%),Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190513_sample_4,17.4564868211746,78,Vip Mybpc1_2,0.95,Vip Mybpc1_2 (95.4%),VIP+,1.32820512820512,L2/3,46,7.36910220339817,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.916666666666666,L2/3,1.71132715792817,Vip Crispld2 Kcne4,"Vip Crispld2 Kcne4 (71.0%), Vip Crispld2 Htr2c (28.0%)",Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190513_sample_5,5.43759390711784,78,Lamp5 Egln3_1,0.42,"Lamp5 Egln3_1 (41.7%), Lamp5 Egln3_2 (30.9%), Lamp5 Pax6 (14.9%)",VIP-,7.6742857142857,L2/3,24,12.9207003547194,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.714285714285714,L1,1.44945075739393,Lamp5 Fam19a1 Pax6,"Lamp5 Fam19a1 Pax6 (54.0%), Lamp5 Fam19a1 Tmem182 (27.0%), Lamp5 Ntn1 Npy2r (19.0%)",Lamp5,Lamp5_Fam19a1,Lamp5_Fam19a1_Pax6,Lamp5,Lamp5_Egln3_1,Lamp5_Egln3_1,unk,unk,unk
20190514_sample_2,14.5697407424449,57,Pvalb Egfem1,0.46,"Pvalb Egfem1 (46.0%), Pvalb Kank4 (43.7%), Pvalb Calb1_2 (7.4%)",PV+,1.20175438596491,L6,46,10.3230292728193,Pvalb-Cre/wt; Ai9/wt,Pvalb,F,0.8,L6,1.37656102583066,Pvalb Akr1c18 Ntf3,Pvalb Akr1c18 Ntf3 (95.0%),Pvalb,Pvalb_Akr1c18,Pvalb_Akr1c18_Ntf3,Pvalb,Pvalb_Egfem1,Pvalb_Egfem1,unk,unk,unk
20190514_sample_4,-3.04231792688369,57,Lamp5 Pdlim5_2,0.92,"Lamp5 Pdlim5_2 (92.1%), Lamp5 Pdlim5_1 (7.9%)",PV-,0.773129051266941,L1,31,3.50170642661722,Pvalb-Cre/wt; Ai9/wt,Lamp5,F,1.06666666666666,L1,2.66769464808161,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5 (99.0%),Lamp5,Lamp5_Plch2,Lamp5_Plch2_Dock5,Lamp5,Lamp5_Pdlim5_2,Lamp5_Pdlim5_2,unk,unk,unk
20190514_sample_7,16.2248034030199,57,Lamp5 Pax6,0.78,"Lamp5 Pax6 (77.6%), Vip Serpinf1_3 (11.4%), Lamp5 Slc35d3 (7.7%)",PV-,1.41890440386681,L2/3,27,11.757881413099,Pvalb-Cre/wt; Ai9/wt,Lamp5,F,0.625,L1,3.2211545995159,Lamp5 Krt73,Lamp5 Krt73 (99.0%),Lamp5,Lamp5_Krt73,Lamp5_Krt73,Lamp5,Lamp5_Pax6,Lamp5_Pax6,unk,unk,unk
20190514_sample_8,18.0144365876913,57,Pvalb Calb1_1,0.58,"Pvalb Calb1_1 (58.3%), Pvalb Kank4 (17.1%), Pvalb Egfem1 (16.4%)",PV-,1.15953307392996,L6,47,7.94662845860083,Pvalb-Cre/wt; Ai9/wt,Pvalb,F,0.678571428571428,L6,1.35165822590149,Pvalb Akr1c18 Ntf3,"Pvalb Akr1c18 Ntf3 (54.0%), Pvalb Th Sst (44.0%)",Pvalb,Pvalb_Akr1c18,Pvalb_Akr1c18_Ntf3,Pvalb,Pvalb_Calb1_1,Pvalb_Calb1_1,unk,unk,unk
20190515_sample_1,12.1385753154754,80,Lamp5 Pdlim5_2,0.81,"Lamp5 Pdlim5_2 (81.0%), Lamp5 Pdlim5_1 (18.9%)",VIP-,1.05871029836381,L1,17,8.71575701443502,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.545454545454545,L1,2.25518663078264,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5 (100.0%),Lamp5,Lamp5_Plch2,Lamp5_Plch2_Dock5,Lamp5,Lamp5_Pdlim5_2,Lamp5_Pdlim5_2,unk,unk,unk
20190515_sample_10,13.4710185229778,80,Vip Chat_1,0.91,"Vip Chat_1 (90.6%), Vip Mybpc1_1 (6.0%)",VIP+,1.1145728643216,L5,18,10.7773298878576,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.8,L2/3,2.74536920923419,Vip Ptprt Pkp2,Vip Ptprt Pkp2 (100.0%),Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,Vip,Vip_Chat_1,Vip_Chat_1,unk,unk,unk
20190515_sample_11,11.442806571722,80,Lamp5 Egln3_2,0.86,"Lamp5 Egln3_2 (86.1%), Lamp5 Egln3_1 (5.4%), Lamp5 Pax6 (3.4%)",VIP-,1.83392226148409,L1,13,9.35039619110025,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.857142857142857,L1,2.47930319548666,Lamp5 Fam19a1 Tmem182,"Lamp5 Fam19a1 Tmem182 (86.0%), Lamp5 Fam19a1 Pax6 (8.0%), Lamp5 Ntn1 Npy2r (5.0%)",Lamp5,Lamp5_Fam19a1,Lamp5_Fam19a1_Tmem182,Lamp5,Lamp5_Egln3_2,Lamp5_Egln3_2,unk,unk,unk
20190515_sample_12,9.69278812408447,80,Vip Chat_1,0.59,"Vip Chat_1 (59.4%), Vip Mybpc1_3 (40.0%)",VIP+,1.27105263157894,L2/3,22,14.6993021495475,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.833333333333333,L2/3,2.54697838903553,Vip Ptprt Pkp2,"Vip Ptprt Pkp2 (92.0%), Vip Lect1 Oxtr (8.0%)",Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,Vip,Vip_Chat_1,Vip_Chat_1,unk,unk,unk
20190515_sample_13,13.1857134401798,80,Vip Mybpc1_2,0.99,Vip Mybpc1_2 (99.1%),VIP+,1.32846715328467,L2/3,12,18.0395912230267,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.0,L2/3,1.59492360173147,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4 (100.0%),Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190515_sample_14,9.87255945801735,80,Vip Mybpc1_2,0.29,"Vip Mybpc1_2 (28.6%), Vip Sncg (26.0%), Vip C1ql1 (18.7%)",VIP+,1.40510948905109,L2/3,22,13.6013488274799,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.692307692307692,L2/3,2.74949530555414,Vip Igfbp4 Mab21l1,"Vip Igfbp4 Mab21l1 (49.0%), Vip Pygm C1ql1 (29.0%), Vip Crispld2 Kcne4 (9.0%)",Vip,Vip_Igfbp4,Vip_Igfbp4_Mab21l1,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190515_sample_15,17.2329861670732,80,Lamp5 Pdlim5_2,0.9,"Lamp5 Pdlim5_2 (90.3%), Lamp5 Pdlim5_1 (7.6%)",VIP-,1.31861471861471,L1,22,8.23489553314864,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.692307692307692,L1,3.40387127795327,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5 (100.0%),Lamp5,Lamp5_Plch2,Lamp5_Plch2_Dock5,Lamp5,Lamp5_Pdlim5_2,Lamp5_Pdlim5_2,unk,unk,unk
20190515_sample_4,4.40345704555511,80,Vip Mybpc1_3,0.68,"Vip Mybpc1_3 (68.0%), Vip Chat_2 (13.3%), Vip Mybpc1_2 (8.1%)",VIP+,1.21308016877637,L2/3,15,14.0576313759699,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.666666666666666,L2/3,2.8290996046515,Vip Lect1 Oxtr,"Vip Lect1 Oxtr (46.0%), Vip Igfbp4 Mab21l1 (45.0%), Vip Rspo1 Itga4 (3.0%)",Vip,Vip_Lect1,Vip_Lect1_Oxtr,Vip,Vip_Mybpc1_3,Vip_Mybpc1_3,unk,unk,unk
20190515_sample_5,7.58946314454078,80,Lamp5 Pax6,1.0,Lamp5 Pax6 (100.0%),VIP-,1.56285178236397,L1,32,8.17187760232536,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.722222222222222,L1,2.12390871313712,Lamp5 Krt73,Lamp5 Krt73 (100.0%),Lamp5,Lamp5_Krt73,Lamp5_Krt73,Lamp5,Lamp5_Pax6,Lamp5_Pax6,unk,unk,unk
20190515_sample_6,9.15290415287017,80,Vip Mybpc1_2,1.0,Vip Mybpc1_2 (99.7%),VIP+,1.17358490566037,L2/3,20,22.5736715249248,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.538461538461538,L2/3,1.91855761211211,Vip Crispld2 Htr2c,"Vip Crispld2 Htr2c (94.0%), Vip Rspo1 Itga4 (5.0%)",Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
20190515_sample_7,2.76539847254753,80,Lamp5 Egln3_1,1.0,Lamp5 Egln3_1 (99.6%),VIP-,1.9450354609929,L1,22,12.4437089363663,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.5,L1,1.88863413563752,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6 (99.0%),Lamp5,Lamp5_Fam19a1,Lamp5_Fam19a1_Pax6,Lamp5,Lamp5_Egln3_1,Lamp5_Egln3_1,unk,unk,unk
20190515_sample_8,7.76626169681549,80,Vip Mybpc1_3,0.26,"Vip Mybpc1_3 (26.1%), Vip Chat_2 (19.9%), Vip Chat_1 (10.7%)",VIP+,1.52153110047847,L2/3,16,12.9190700478883,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.6,L2/3,2.80401163877325,Microglia Siglech,Microglia Siglech (100.0%),Microglia,Microglia_Siglech,Microglia_Siglech,Vip,Vip_Mybpc1_3,Vip_Mybpc1_3,unk,unk,unk
20190515_sample_9,1.88727676868438,80,Lamp5 Pax6,0.96,Lamp5 Pax6 (96.4%),VIP-,2.54509283819628,L1,22,10.6364790776644,Vip-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.5,L1,1.94978071232971,Lamp5 Krt73,"Lamp5 Krt73 (66.0%), Lamp5 Fam19a1 Pax6 (34.0%)",Lamp5,Lamp5_Krt73,Lamp5_Krt73,Lamp5,Lamp5_Pax6,Lamp5_Pax6,unk,unk,unk
20190516_sample_2,14.2616406083107,145,Sst Crhr2_1,0.63,"Sst Crhr2_1 (63.1%), Sst Crhr2_2 (36.9%)",SST+,1.31766381766381,L6,18,16.5177064535318,Sst-IRES-Cre/wt; Ai9/wt,Sst,M,0.5,L6,2.52427040840535,Sst Crh 4930553C11Rik ,Sst Crh 4930553C11Rik  (97.0%),Sst,Sst_Crh,Sst_Crh_4930553C11Rik,Sst,Sst_Crhr2_1,Sst_Crhr2_1,unk,unk,unk
20190516_sample_3,7.82123208045959,145,Lamp5 Pdlim5_1,0.58,"Lamp5 Pdlim5_1 (57.6%), Lamp5 Egln3_3 (27.1%), Lamp5 Pdlim5_2 (13.6%)",SST-,1.59735973597359,L1,27,3.99288983347412,Sst-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.8,L1,1.76255146775021,Lamp5 Ntn1 Npy2r,"Lamp5 Ntn1 Npy2r (70.0%), Lamp5 Plch2 Dock5 (30.0%)",Lamp5,Lamp5_Ntn1,Lamp5_Ntn1_Npy2r,Lamp5,Lamp5_Pdlim5_1,Lamp5_Pdlim5_1,unk,unk,unk
20190516_sample_4,19.5034556090831,145,Sst Th_3,0.94,"Sst Th_3 (94.3%), Sst Th_1 (5.7%)",SST+,1.69246031746031,L6,26,12.1704015228175,Sst-IRES-Cre/wt; Ai9/wt,Sst,M,0.785714285714285,L6,1.9101444630137,Sst Nts,Sst Nts (100.0%),Sst,Sst_Nts,Sst_Nts,Sst,Sst_Th_3,Sst_Th_3,unk,unk,unk
20190516_sample_5,11.603707447648,145,Lamp5 Pdlim5_2,0.7,"Lamp5 Pdlim5_2 (70.3%), Lamp5 Pdlim5_1 (29.6%)",SST-,1.42082429501084,L1,11,8.57474252177586,Sst-IRES-Cre/wt; Ai9/wt,Lamp5,M,0.833333333333333,L1,2.63518565776677,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5 (100.0%),Lamp5,Lamp5_Plch2,Lamp5_Plch2_Dock5,Lamp5,Lamp5_Pdlim5_2,Lamp5_Pdlim5_2,unk,unk,unk
20190516_sample_6,15.0940716266632,145,Sst Chodl,1.0,Sst Chodl (100.0%),SST+,1.04644808743169,L6,17,34.3007692281058,Sst-IRES-Cre/wt; Ai9/wt,Sst,M,0.307692307692307,L6,2.25368955182139,Sst Chodl,Sst Chodl (100.0%),Sst,Sst_Chodl,Sst_Chodl,Sst,Sst_Chodl,Sst_Chodl,unk,unk,unk
20190522_sample_1,8.28329101204872,87,Lamp5 Egln3_1,0.72,"Lamp5 Egln3_1 (71.9%), Lamp5 Egln3_2 (26.9%)",VIAAT+,3.37823834196891,L1,18,13.5525344105803,Viaat-Cre/wt; Ai9/wt,Lamp5,F,0.636363636363636,L2/3,2.87004930793131,Lamp5 Fam19a1 Tmem182,"Lamp5 Fam19a1 Tmem182 (91.0%), Lamp5 Fam19a1 Pax6 (9.0%)",Lamp5,Lamp5_Fam19a1,Lamp5_Fam19a1_Tmem182,Lamp5,Lamp5_Egln3_1,Lamp5_Egln3_1,unk,unk,unk
20190528_sample_2,8.97815823554992,93,Vip Chat_1,0.5,"Vip Chat_1 (49.9%), Vip Mybpc1_3 (28.0%), Vip Chat_2 (12.3%)",VIP+,1.86486486486486,L2/3,18,7.14539582442111,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.545454545454545,L2/3,2.91906340656029,Vip Ptprt Pkp2,Vip Ptprt Pkp2 (98.0%),Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,Vip,Vip_Chat_1,Vip_Chat_1,unk,unk,unk
20190528_sample_4,12.3988203704357,93,Vip Mybpc1_2,0.95,"Vip Mybpc1_2 (94.9%), Vip Mybpc1_1 (5.1%)",VIP+,1.19289340101522,L2/3,31,16.0946075977943,Vip-IRES-Cre/wt; Ai9/wt,Vip,M,0.55,L2/3,1.59464249791328,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4 (100.0%),Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,Vip,Vip_Mybpc1_2,Vip_Mybpc1_2,unk,unk,unk
