Cell ID,AP maximum rate of rise (Upstroke) (mV/ms),Age (postnatal days),Anatomical Structure,Brain hemisphere,Cortical layer,Fluorescent protein positive,Genotype (full),Latency,Sex,T type assignment probability,T type class,T type class assignment probability,T type subclass,T type subclass assignment probability,VISp Viewer MET type,VISp Viewer T type,tau,VISp_T_1,VISp_T_2,VISp_T_3,CTKE_T_1,CTKE_T_2,CTKE_T_3,VISp_MET_1,VISp_MET_2,VISp_MET_3
759908509,142.644864140029,58,VISp,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02972,F,0.56,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,15.5258044983616,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
759909292,341.89356962989,58,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03122,F,0.99,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-7,Sst Hpse Sema3c,30.6094172806389,Sst,Sst_Hpse,Sst_Hpse_Sema3c,unk,unk,unk,Sst,Sst_MET,
759924594,271.29436202983,58,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0337,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,24.2738444452581,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
759927422,214.692617674032,58,VISp,left,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00238000000000004,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,4.5826532560198,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
759931358,363.239026980228,58,VISp,right,L6b,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01034,F,0.52,MGE interneuron,1.0,Pvalb interneuron,0.52,,Pvalb Th Sst,13.2333133763954,Pvalb,Pvalb_Th,Pvalb_Th_Sst,unk,unk,unk,unk,unk,unk
759939473,399.936708628507,58,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0312,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-9,Sst Tac2 Tacstd2,26.0030597380023,Sst,Sst_Tac2,Sst_Tac2_Tacstd2,unk,unk,unk,Sst,Sst_MET,
759945868,215.375601514013,63,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0301,F,0.94,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Igfbp4 Mab21l1,9.23438255237497,Vip,Vip_Igfbp4,Vip_Igfbp4_Mab21l1,unk,unk,unk,unk,unk,unk
759948010,310.031475537134,58,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02732,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-10,Sst Rxfp1 Prdm8,17.1759177585709,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,Sst,Sst_MET,
759948182,227.589851736186,58,VISp,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03574,F,0.89,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,33.0286867302587,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
759955697,386.926846857093,58,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02856,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-7,Sst Hpse Sema3c,17.4679892003336,Sst,Sst_Hpse,Sst_Hpse_Sema3c,unk,unk,unk,Sst,Sst_MET,
759959254,357.484814533462,58,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0298,F,0.52,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Esm1,17.1776769867613,Sst,Sst_Esm1,Sst_Esm1,unk,unk,unk,unk,unk,unk
759959997,202.745580678594,63,VISp,right,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03546,F,0.58,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Rspo4 Rxfp1 Chat,24.2045149774787,Vip,Vip_Rspo4,Vip_Rspo4_Rxfp1,unk,unk,unk,unk,unk,unk
759961376,245.611840519884,63,VISp,right,L4,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01732,F,0.97,CGE interneuron,1.0,Vip interneuron,0.97,,Vip Pygm C1ql1,22.032251244122,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
759967586,154.379505408699,58,VISp,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03336,F,0.39,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac1 Tacr3,24.7397272685561,Sst,Sst_Tac1,Sst_Tac1_Tacr3,unk,unk,unk,unk,unk,unk
759970262,257.170050629869,58,VISp,left,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02384,F,0.66,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-3,Sst Tac1 Htr1d,13.9386056759946,Sst,Sst_Tac1,Sst_Tac1_Htr1d,unk,unk,unk,Sst,Sst_MET,
760003041,420.83960486339,53,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00898,M,0.45,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Kcne4,8.34233665787656,Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,unk,unk,unk,unk,unk,unk
760003897,190.296529751322,58,VISli,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03246,F,0.9,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,13.9932890627042,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
760011270,254.182086945518,58,VISl,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03082,F,0.79,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-6,Sst Myh8 Etv1,39.6951009791024,Sst,Sst_Myh8,Sst_Myh8_Etv1,unk,unk,unk,Sst,Sst_MET,
760013002,343.531469617913,58,VISp,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03616,F,0.58,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,26.8601455534384,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
760016133,276.406003796374,58,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03212,F,0.53,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,27.3851147331147,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
760018980,246.360162670112,58,VISl,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0064,F,0.96,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Calb1 Sst,7.10449616824311,Pvalb,Pvalb_Calb1,Pvalb_Calb1_Sst,unk,unk,unk,unk,unk,unk
760027545,61.3659758678569,58,VISpor,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01038,F,0.75,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,26.3663839480321,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
760029391,282.957439902188,58,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03384,F,0.84,MGE interneuron,1.0,Sst interneuron,0.99,,Sst Rxfp1 Prdm8,15.8571069284784,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
760033470,246.205237420397,58,VISpor,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0106,F,0.52,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Calb1 Sst,7.17739751883122,Pvalb,Pvalb_Calb1,Pvalb_Calb1_Sst,unk,unk,unk,unk,unk,unk
760037576,223.784454038058,53,VISp,right,L6a,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02168,M,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Arhgap36 Hmcn1,12.9605016392459,Vip,Vip_Arhgap36,Vip_Arhgap36_Hmcn1,unk,unk,unk,unk,unk,unk
760041059,226.727412206504,53,VISp,right,L5,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0372,M,0.39,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Lmo1 Myl1,19.2205579479481,Vip,Vip_Lmo1,Vip_Lmo1_Myl1,unk,unk,unk,unk,unk,unk
760050336,315.930483656198,53,VISp,right,L5,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01894,M,0.99,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Lmo1 Myl1,22.6493823127677,Vip,Vip_Lmo1,Vip_Lmo1_Myl1,unk,unk,unk,unk,unk,unk
760064682,352.10505925602,58,VISpm,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0082,F,0.66,MGE interneuron,1.0,Pvalb interneuron,1.0,Pvalb-MET-2,Pvalb Calb1 Sst,6.18450625694821,Pvalb,Pvalb_Calb1,Pvalb_Calb1_Sst,unk,unk,unk,Pvalb,Pvalb_MET,
760068261,276.738794222213,58,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.04174,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac2 Tacstd2,30.4667605415599,Sst,Sst_Tac2,Sst_Tac2_Tacstd2,unk,unk,unk,unk,unk,unk
760268259,376.486403932624,59,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0211,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-8,Sst Hpse Cbln4,14.9724691584685,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,Sst,Sst_MET,
760269328,217.658048713108,59,VISp,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03446,M,0.63,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crhr2 Efemp1,15.3209738030186,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,unk,unk,unk
760280508,307.207380248447,59,VISp,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.037,M,0.9,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,25.6730628745765,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
760280955,193.667776564337,59,VISp,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01258,M,0.47,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-2,Sst Tac1 Htr1d,17.292077310039,Sst,Sst_Tac1,Sst_Tac1_Htr1d,unk,unk,unk,Sst,Sst_MET,
760285976,291.907568797133,59,VISp,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03046,M,0.47,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crh 4930553C11Rik,18.7213613764695,Sst,Sst_Crh,Sst_Crh_4930553C11Rik,unk,unk,unk,unk,unk,unk
760294832,283.829136401159,59,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02704,M,0.99,MGE interneuron,0.99,Sst interneuron,0.99,Sst-MET-6,Sst Chrna2 Glra3,31.7408430940548,Sst,Sst_Chrna2,Sst_Chrna2_Glra3,unk,unk,unk,Sst,Sst_MET,
760297286,254.909293494859,59,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03142,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,21.6336325236731,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
760305136,309.103621585373,59,VISp,right,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00898,M,0.99,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,20.2357054168084,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
760313302,306.822051600629,59,VISp,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02972,M,0.98,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Esm1,22.0110455474445,Sst,Sst_Esm1,Sst_Esm1,unk,unk,unk,unk,unk,unk
760315920,444.137273254486,59,VISpm,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03512,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,27.900513011736,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
760316107,505.259029729911,53,VISp,right,L1,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.00744,M,1.0,CGE interneuron,1.0,Vip interneuron,1.0,Sncg-MET-1,Vip Col15a1 Pde1a,10.5367962733801,Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,unk,unk,unk,Sncg,Sncg_MET,
760324074,329.500884962689,59,VISp,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.05012,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Tpbg,6.65061607435698,Pvalb,Pvalb_Tpbg,Pvalb_Tpbg,unk,unk,unk,unk,unk,unk
760329020,210.823624380447,59,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0208,M,0.59,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Sema3c,27.9567886576866,Sst,Sst_Hpse,Sst_Hpse_Sema3c,unk,unk,unk,unk,unk,unk
760343009,545.982305480703,53,VISpm,right,L1,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.00964,M,0.33,CGE interneuron,0.97,Vip interneuron,0.9,,Vip Col15a1 Pde1a,12.3129678012488,Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,unk,unk,unk,unk,unk,unk
760368080,163.922967288905,59,VISp,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0298,M,0.91,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,34.4941819194412,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
760372714,258.387223942236,53,VISp,left,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.02806,M,0.68,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Kcne4,14.3147373426661,Vip,Vip_Crispld2,Vip_Crispld2_Kcne4,unk,unk,unk,unk,unk,unk
760379237,424.216608776015,53,VISpm,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.0091,M,0.93,CGE interneuron,1.0,Sncg interneuron,0.93,,Serpinf1 Aqp5 Vip,13.284916473243,Serpinf1,Serpinf1_Aqp5,Serpinf1_Aqp5_Vip,unk,unk,unk,unk,unk,unk
760386740,304.355406281988,53,VISp,right,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01748,M,0.86,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Htr2c,15.1239542837312,Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,unk,unk,unk,unk,unk,unk
760387424,330.387813304504,53,VISp,left,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01916,M,0.98,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Crispld2 Htr2c,21.7165406428878,Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,unk,unk,unk,unk,unk,unk
760416458,247.640988039045,57,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.05448,M,0.68,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-6,Sst Chrna2 Ptgdr,50.4879060064434,Sst,Sst_Chrna2,Sst_Chrna2_Ptgdr,unk,unk,unk,Sst,Sst_MET,
760421789,128.925840918168,57,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0195,M,0.86,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crhr2 Efemp1,42.2241267246129,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,unk,unk,unk
760437219,271.695591703123,54,VISp,right,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02132,F,0.76,CGE interneuron,1.0,Vip interneuron,1.0,Vip-MET-5,Vip Lect1 Oxtr,15.3514954561066,Vip,Vip_Lect1,Vip_Lect1_Oxtr,unk,unk,unk,Vip,Vip_MET,
760491928,309.052355457247,54,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01292,F,0.48,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Ptprt Pkp2,16.193720575069,Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,unk,unk,unk,unk,unk,unk
760507316,345.39436791956,54,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02776,F,0.91,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Pygm C1ql1,25.425512226264,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
760518937,283.306093774758,59,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0437,M,0.72,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,18.5940049104212,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
760533748,291.888290101706,59,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03716,M,0.81,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crhr2 Efemp1,20.6620728643449,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,unk,unk,unk
760552500,379.922806571131,59,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02584,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,11.2073369221113,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
760809918,275.94202465475,61,VISpm,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0308399999999999,M,0.53,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Myh8 Etv1,38.9794143884539,Sst,Sst_Myh8,Sst_Myh8_Etv1,unk,unk,unk,unk,unk,unk
760811392,348.679905007851,61,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0211,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,13.1565386416851,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
760813815,323.012337957002,61,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01484,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Sema3c,17.0716234063849,Sst,Sst_Hpse,Sst_Hpse_Sema3c,unk,unk,unk,unk,unk,unk
760821319,279.035809430625,61,VISp,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02878,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-10,Sst Rxfp1 Prdm8,23.922716150241,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,Sst,Sst_MET,
760832993,275.910418851361,61,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03796,M,0.84,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-12,Sst Crhr2 Efemp1,16.5007741677184,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,Sst,Sst_MET,
760834631,352.378938490357,61,VISp,left,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02476,M,0.69,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-3,Sst Calb2 Necab1,14.1812981003935,Sst,Sst_Calb2,Sst_Calb2_Necab1,unk,unk,unk,Sst,Sst_MET,
760838583,242.3308690034,61,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01812,M,0.2,MGE interneuron,1.0,Sst interneuron,0.8,,Pvalb Th Sst,16.0343545419076,Pvalb,Pvalb_Th,Pvalb_Th_Sst,unk,unk,unk,unk,unk,unk
760838675,310.558243907275,61,VISrl,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02406,M,0.46,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Necab1,21.1268747343943,Sst,Sst_Calb2,Sst_Calb2_Necab1,unk,unk,unk,unk,unk,unk
760846847,245.716323381694,61,VISrl,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0287,M,0.53,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Nr2f2 Necab1,31.0617977358902,Sst,Sst_Nr2f2,Sst_Nr2f2_Necab1,unk,unk,unk,unk,unk,unk
760849029,243.281166645682,61,VISp,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03322,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,43.6716962571184,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
760864077,304.114836146858,57,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.02514,F,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Pygm C1ql1,13.5953952407807,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
760876441,275.824237854278,61,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02648,M,0.99,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crhr2 Efemp1,22.8472150155118,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,unk,unk,unk
760878397,387.845039169951,57,VISp,right,L6a,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.0106,F,1.0,CGE interneuron,1.0,Sncg interneuron,1.0,,Serpinf1 Aqp5 Vip,24.7320084834579,Serpinf1,Serpinf1_Aqp5,Serpinf1_Aqp5_Vip,unk,unk,unk,unk,unk,unk
760881798,191.350477054145,57,VISpm,left,L2/3,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.0151,F,0.73,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Chat Htr1f,18.7278035317296,Vip,Vip_Chat,Vip_Chat_Htr1f,unk,unk,unk,unk,unk,unk
760890074,439.508183273496,57,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01278,F,0.8,CGE interneuron,1.0,Vip interneuron,0.8,Vip-MET-1,Vip Chat Htr1f,13.2413433061943,Vip,Vip_Chat,Vip_Chat_Htr1f,unk,unk,unk,Vip,Vip_MET,
760893046,297.151786696352,61,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0525,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,15.972774326498,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
760936541,244.144770246503,57,VISp,right,L2/3,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01446,F,0.34,CGE interneuron,1.0,Vip interneuron,0.89,,Vip Pygm C1ql1,21.9750720566335,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
760939897,409.869513852816,57,VISp,right,L2/3,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01488,F,0.57,CGE interneuron,1.0,Vip interneuron,0.98,,Vip Pygm C1ql1,11.8724112737602,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
760949922,263.378991173403,57,VISp,right,L1,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.03102,F,0.51,CGE interneuron,1.0,Vip interneuron,0.51,,Vip Col15a1 Pde1a,22.3871903188351,Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,unk,unk,unk,unk,unk,unk
760959964,312.121943477389,57,VISp,right,L2/3,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01974,F,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Pygm C1ql1,11.0732149221817,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
760961855,152.358420090623,59,VISli,left,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01822,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-3,Sst Calb2 Pdlim5,30.6820976801973,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,Sst,Sst_MET,
760965714,449.977508546716,55,VISp,left,L2/3,positive,Cck-IRES-Cre/wt;Vip-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,0.02406,M,0.68,CGE interneuron,1.0,Vip interneuron,0.68,,Vip Col15a1 Pde1a,14.7987189689497,Vip,Vip_Col15a1,Vip_Col15a1_Pde1a,unk,unk,unk,unk,unk,unk
760972305,134.169122763708,59,VISpor,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02824,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,46.9827834671818,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
760973561,294.033414052242,61,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03896,M,0.21,MGE interneuron,0.66,Sst interneuron,0.64,,Lamp5 Plch2 Dock5,14.010554429538,Lamp5,Lamp5_Plch2,Lamp5_Plch2_Dock5,unk,unk,unk,unk,unk,unk
760981484,300.856862011228,59,VISl,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0176199999999999,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,11.9372120970107,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
